country,escs,math,reading,science
Mexico,-0.09,413.7794,328.1377,406.1358
Mexico,1,385.4261,402.0837,399.7949
Mexico,-2.49,437.1475,450.6749,419.3771
Mexico,-1.71,408.2489,469.5207,427.7695
Mexico,-1.95,269.8317,248.5847,245.2816
Mexico,-1.59,381.064,341.6103,355.0354
Mexico,-0.89,513.5613,518.0383,547.0347
Mexico,-1.67,432.7076,380.9057,416.5796
Mexico,-0.3,375.7673,394.1406,418.7244
Mexico,-0.09,413.0005,518.2119,374.6177
Mexico,-1.82,296.1598,253.5568,301.8836
Mexico,-1.46,407.8595,374.4417,418.0716
Mexico,-2.77,405.1332,471.9036,530.3432
Mexico,1.14,335.8857,308.514,407.0683
Mexico,-0.24,439.7959,510.9811,420.8691
Mexico,NA,284.1642,271.0226,271.1115
Mexico,-1.6,380.2851,333.7513,359.5114
Mexico,1.46,580.7057,567.7589,601.2122
Mexico,0.41,386.5945,446.5651,410.8915
Mexico,-3.22,416.4278,479.2907,455.3711
Mexico,-1.82,333.7046,410.0268,322.6781
Mexico,-0.67,365.1737,426.5485,366.2253
Mexico,0.24,360.0327,375.8715,363.4278
Mexico,-1.08,347.0245,406.0553,422.8273
Mexico,-3.74,434.4991,422.4464,454.8116
Mexico,-0.3,398.2785,331.3901,377.3219
Mexico,-2.7,455.141,441.7992,504.1402
Mexico,1.1,399.9922,443.3879,424.972
Mexico,-1.05,388.386,437.1922,385.4345
Mexico,-2.53,302.625,387.7861,300.6714
Mexico,-1.27,297.0167,268.7135,367.4375
Mexico,-0.71,285.2547,263.1801,313.0735
Mexico,0.53,253.4741,241.3672,278.8512
Mexico,-1.7,448.8316,522.0246,437.0944
Mexico,-0.32,366.9653,424.9324,377.4151
Mexico,0.52,450.3895,403.5205,414.5282
Mexico,-0.7,398.2007,426.6165,420.3096
Mexico,-1.04,497.1257,395.7292,498.6386
Mexico,-1.09,398.3564,479.9261,457.8888
Mexico,-1.06,398.3564,468.0115,444.834
Mexico,0.12,368.2895,471.0298,381.1451
Mexico,0.54,463.7872,455.4865,346.9228
Mexico,-2.56,392.4365,444.1822,408.1872
Mexico,0.23,424.7624,461.9021,421.1488
Mexico,-1.29,420.2446,437.0334,493.0436
Mexico,-2.11,403.0301,452.2788,448.564
Mexico,-1.72,423.1267,410.0268,432.4319
Mexico,-1.8,359.2538,410.1857,345.5241
Mexico,-1.98,353.957,481.9507,411.2645
Mexico,0.4,402.2511,461.3393,392.8944
Mexico,-0.28,434.2655,456.2885,487.4487
Mexico,-2.71,427.9561,419.5585,408.467
Mexico,-2.32,404.6658,488.6635,420.3096
Mexico,0.93,398.9796,340.1668,360.6304
Mexico,0.71,435.5897,454.845,466.0015
Mexico,0.78,414.0131,397.3179,472.5289
Mexico,0.26,447.2737,445.2216,414.5282
Mexico,-0.51,469.5513,457.0904,510.7609
Mexico,-0.33,575.2532,551.414,618.6498
Mexico,-0.47,447.2737,507.8858,418.4446
Mexico,-2.29,412.6889,409.0737,451.0817
Mexico,-1.84,378.9609,389.727,401.6598
Mexico,-2.4,350.8413,456.8911,433.6442
Mexico,-1.73,396.7986,475.6368,427.3965
Mexico,-2.25,501.8772,614.1645,471.5032
Mexico,1.43,494.9447,507.613,470.0112
Mexico,0.05,412.5331,442.7524,416.2066
Mexico,0.66,626.5072,592.6994,542.7452
Mexico,1.23,457.4778,391.4111,479.3361
Mexico,-0.03,471.7324,454.845,396.6244
Mexico,-2.3,395.0849,435.4379,395.1324
Mexico,-1.68,416.973,434.636,412.7564
Mexico,-1.16,475.5492,459.4963,480.6416
Mexico,-0.36,326.5384,389.5336,380.2126
Mexico,-2.7,402.5627,456.8911,409.1197
Mexico,0.99,428.2676,386.1975,426.837
Mexico,-1.79,422.6593,358.6116,353.73
Mexico,0.05,407.2363,420.9883,474.3939
Mexico,0.89,410.0405,425.4938,360.2574
Mexico,-1.1,372.6515,428.7725,416.2066
Mexico,1.16,336.353,407.485,317.7359
Mexico,-1.47,386.5166,451.331,355.0354
Mexico,-2.78,442.1327,473.7305,420.8691
Mexico,0.43,305.6629,404.9432,251.1563
Mexico,1.63,499.6183,524.935,493.6031
Mexico,1.3,580.5499,639.2122,558.5975
Mexico,-3.2,295.5367,346.482,350.6527
Mexico,-0.37,399.1354,358.9324,368.6498
Mexico,-0.76,392.047,384.1936,428.0492
Mexico,-2.42,344.7655,343.4636,358.3924
Mexico,-2.38,345.2329,341.875,381.1451
Mexico,-0.77,449.9221,423.5691,465.6285
Mexico,-1.52,470.0966,461.657,420.3096
Mexico,-2.36,387.5292,416.9932,425.9045
Mexico,0.55,249.112,328.054,290.6938
Mexico,-2.4,489.2585,516.3542,450.1492
Mexico,-1.84,357.8517,371.1056,360.9101
Mexico,-0.67,398.668,445.0613,439.8918
Mexico,-0.29,336.5867,519.5622,385.8075
Mexico,-0.31,375.6115,410.1857,355.9679
Mexico,-0.47,388.8534,417.9555,430.3805
Mexico,-0.64,457.322,453.8025,454.8116
Mexico,-0.37,293.0441,269.5928,342.7266
Mexico,0.49,446.1832,428.9314,438.0269
Mexico,-1.28,349.9844,343.2944,392.6147
Mexico,1.57,478.587,516.1467,477.7508
Mexico,-0.43,454.2842,450.6749,462.2715
Mexico,-2.43,434.4991,405.6056,430.567
Mexico,-1.91,433.5644,478.9033,485.2107
Mexico,-1.22,386.4387,438.5426,360.6304
Mexico,-2.83,378.8051,393.7368,376.3894
Mexico,-0.71,327.3173,329.1661,421.0556
Mexico,-1.08,346.1676,393.3463,401.0071
Mexico,-3.25,314.0754,182.9856,254.1402
Mexico,-2.18,283.9305,360.7796,249.6643
Mexico,-0.66,436.3686,452.4392,438.9593
Mexico,-0.86,403.7311,510.1099,403.4316
Mexico,2.39,550.1714,531.7515,522.2305
Mexico,-0.78,431.9286,437.8438,408.1872
Mexico,-2.5,342.3508,395.7292,376.4827
Mexico,-1.52,346.0118,280.021,311.9545
Mexico,0.06,462.9304,489.4578,433.2712
Mexico,-0.32,452.7263,514.1889,460.2201
Mexico,1.33,511.9255,556.3388,493.7896
Mexico,-0.7,477.8081,386.9918,397.2771
Mexico,-2.38,362.6032,368.0745,339.1831
Mexico,-1,467.6819,490.4514,392.8944
Mexico,-0.19,295.4588,304.463,313.3532
Mexico,-2.8,343.9866,292.0501,378.9071
Mexico,0.91,575.8763,604.7285,566.0574
Mexico,-0.21,508.0308,478.1014,521.7643
Mexico,-2.25,339.4688,360.7796,402.5923
Mexico,1.65,611.8632,590.3352,614.9198
Mexico,-1.23,486.9995,463.4045,424.7855
Mexico,-3.33,328.5636,281.3486,340.1156
Mexico,-0.27,433.3307,363.242,407.5345
Mexico,-2.04,462.0735,447.5183,455.7441
Mexico,-0.32,409.9626,388.9251,407.1615
Mexico,0.57,548.6914,453.8827,496.1209
Mexico,-2.44,311.7386,279.1245,352.238
Mexico,0.69,565.7501,565.353,521.8575
Mexico,0.8,484.3511,475.0014,405.3898
Mexico,0.6,495.8015,523.6132,540.3208
Mexico,0.79,345.4666,414.7927,456.6766
Mexico,-1.2,349.1276,282.9372,341.9806
Mexico,0.82,571.9037,634.0223,556.4528
Mexico,-2.91,338.2225,390.3279,301.8836
Mexico,-2.87,347.0245,259.9022,426.5573
Mexico,-1.92,454.4399,415.8705,412.4767
Mexico,-0.92,567.3859,554.5913,530.6229
Mexico,-0.24,434.8886,509.3156,440.7311
Mexico,-2.08,453.5831,496.6861,471.8762
Mexico,-1.29,268.1181,297.5034,279.5039
Mexico,-1.45,325.2142,360.7796,367.1578
Mexico,-2.42,315.7112,305.2573,253.674
Mexico,-1.41,340.0919,390.3279,393.8269
Mexico,0.82,416.1941,441.0515,487.3555
Mexico,-0.52,515.1971,519.6422,497.0533
Mexico,-2.76,427.9561,409.7757,412.1969
Mexico,-1.17,410.0405,416.8579,337.8777
Mexico,-1.38,449.7663,508.2036,433.9239
Mexico,-1.17,456.3094,464.6754,402.5923
Mexico,-1.91,433.3307,436.3201,434.5767
Mexico,-1.95,327.7847,292.5313,336.3857
Mexico,-3.25,364.94,442.5935,407.2548
Mexico,-1.53,463.943,380.2641,434.8564
Mexico,-1.99,334.7951,343.0538,312.141
Mexico,-1.53,473.9913,438.6457,519.806
Mexico,0.21,406.769,412.3419,446.2327
Mexico,-1.05,547.2893,599.2315,504.793
Mexico,-1.5,401.4722,446.5651,441.1041
Mexico,0.74,418.6088,472.8086,448.8437
Mexico,-2.01,285.4884,331.1851,365.2928
Mexico,-2.01,406.3016,387.1507,405.9493
Mexico,-3.14,343.8308,394.1406,389.8172
Mexico,-2.18,295.6925,281.6248,303.3756
Mexico,-2.57,335.0288,302.7155,324.2633
Mexico,0.05,474.6923,523.6132,432.7117
Mexico,-0.33,493.6984,463.8811,470.6639
Mexico,-1.6,472.9008,482.6725,418.4446
Mexico,-1.77,382.6219,393.3463,409.1197
Mexico,-2.18,498.6836,543.7005,521.9508
Mexico,-1.43,415.4931,388.1232,443.9015
Mexico,-0.57,403.9648,374.6505,405.9493
Mexico,0.11,543.862,574.449,593.7523
Mexico,-1.12,280.5811,343.4636,334.5207
Mexico,-2.79,351.6202,360.0551,390.7497
Mexico,-0.8,344.454,447.6275,335.4532
Mexico,0.83,572.9163,579.2149,470.6639
Mexico,-2.02,487.1553,504.4052,475.6061
Mexico,-0.66,512.8603,451.958,467.4935
Mexico,-1.63,491.8289,540.2937,563.26
Mexico,1.95,600.0234,624.57,583.7747
Mexico,0.02,525.2454,529.1733,529.3174
Mexico,-0.61,335.5741,327.2597,368.0903
Mexico,0.79,357.7738,329.5812,342.8198
Mexico,-0.44,560.4533,539.4994,558.038
Mexico,-0.15,364.3948,318.9955,384.875
Mexico,-0.26,472.6671,396.7842,419.3771
Mexico,-1.17,440.3412,423.6095,473.7411
Mexico,-2.09,297.8735,226.2235,242.7639
Mexico,-0.59,510.6792,524.5663,481.4808
Mexico,0.85,590.5982,584.7601,571.1861
Mexico,-2.09,447.3516,456.3687,497.9858
Mexico,-3.74,348.5044,336.156,342.2604
Mexico,-0.8,469.3177,497.4009,479.7091
Mexico,-0.07,433.4865,458.4797,412.5699
Mexico,-1.4,463.7872,407.851,446.0463
Mexico,-0.79,501.1762,458.6943,458.8213
Mexico,-2.71,296.0819,223.6442,330.7907
Mexico,-1.05,434.1097,431.4282,457.5159
Mexico,-0.64,393.7607,376.094,400.7273
Mexico,0.24,416.1162,434.6504,391.4025
Mexico,1.21,349.2834,306.3248,329.2055
Mexico,-0.9,414.0131,392.1329,417.2324
Mexico,-0.93,337.132,351.2337,363.4278
Mexico,-1.49,466.7472,425.0126,379.2801
Mexico,-1.25,365.4074,417.0962,305.6136
Mexico,-0.87,408.4826,451.156,410.6117
Mexico,-1.98,377.9483,453.0784,452.9467
Mexico,-0.37,402.2511,435.4379,436.4416
Mexico,-0.06,550.0935,519.0062,490.9922
Mexico,-1.24,470.7197,542.6766,518.1276
Mexico,-1.54,549.3145,542.0966,507.031
Mexico,-1.96,432.396,453.6345,421.2421
Mexico,-1.42,352.3991,376.094,297.5009
Mexico,-1.72,411.7542,454.6671,371.4472
Mexico,-0.9,444.158,405.9263,454.6251
Mexico,-2.63,406.0679,481.5942,397.2771
Mexico,-3.74,380.2851,421.1472,358.7654
Mexico,-1.35,380.7525,391.1705,356.9004
Mexico,-2.19,297.8735,365.3479,355.5949
Mexico,-3.18,425.4635,439.5752,473.2749
Montenegro,0.79,510.3677,595.8954,520.8318
Montenegro,-1.1,515.1192,517.497,513.5584
Montenegro,-1.1,454.5957,485.4069,426.9302
Montenegro,0.47,396.5649,399.591,381.1451
Montenegro,0.45,292.2652,316.6698,304.4013
Montenegro,-1.14,275.5959,242.1691,315.3115
Montenegro,-0.2,444.2359,459.4963,422.4543
Montenegro,-0.82,399.5248,383.2313,398.8624
Montenegro,-1.54,458.2567,417.9699,489.9664
Montenegro,-0.79,430.1371,489.4578,379.0936
Montenegro,0.09,504.6814,556.1005,501.436
Montenegro,0.6,359.4096,355.885,361.4696
Montenegro,-0.16,494.7889,514.002,531.9284
Montenegro,0.76,417.9078,547.6808,492.1112
Montenegro,0.46,441.0422,523.6132,483.7188
Montenegro,-0.93,564.9712,559.3571,568.8549
Montenegro,0.56,373.3525,449.7423,387.0198
Montenegro,0.16,403.0301,473.3333,454.0656
Montenegro,NA,324.9805,241.287,263.3719
Montenegro,-0.62,383.4787,414.2367,342.9131
Montenegro,-1.93,305.2734,326.5448,298.1537
Montenegro,-1.33,377.3251,406.6113,359.8844
Montenegro,0.48,323.9679,323.0854,331.7232
Montenegro,-0.38,453.8168,525.1224,534.1664
Montenegro,0.38,355.0475,364.8667,400.1678
Montenegro,-0.85,425.4635,401.676,370.608
Montenegro,-0.11,382.9335,323.0854,333.6815
Montenegro,-0.06,503.513,531.5109,580.6043
Montenegro,0.19,441.899,406.5679,376.7624
Montenegro,-1.94,329.8099,304.4803,355.2219
Montenegro,0.09,541.6809,509.7782,556.6393
Montenegro,-0.37,479.4438,444.4999,463.204
Montenegro,-0.18,487.4669,454.6846,541.906
Montenegro,0.36,282.2169,313.9153,300.6714
Montenegro,-1.03,383.4787,460.8627,428.4222
Montenegro,-1.25,361.279,473.5716,430.0075
Montenegro,-0.63,336.4309,405.1815,379.2801
Montenegro,-1.02,562.7123,586.9197,587.4114
Montenegro,1.69,492.53,464.3079,449.4965
Montenegro,0.58,446.8064,565.6322,507.1242
Montenegro,0.7,540.8241,535.6811,537.5233
Montenegro,0.73,623.3915,576.5803,628.9071
Montenegro,0.71,442.7559,465.7514,477.0981
Montenegro,-2.53,317.3469,270.7986,300.2051
Montenegro,-0.07,293.2778,345.0587,320.5334
Montenegro,-0.34,342.974,299.856,308.411
Malaysia,-1.78,339.0014,384.5295,402.3126
Malaysia,0.16,450.5453,428.0577,449.4032
Malaysia,0.39,396.8765,428.5343,402.5923
Malaysia,-0.49,519.8707,502.7228,541.7195
Malaysia,-1.35,429.0466,447.3594,454.2521
Malaysia,-1.05,280.0358,296.1401,249.6643
Malaysia,-1.71,347.6476,259.8119,334.241
Malaysia,-0.49,502.6562,486.2806,471.8762
Malaysia,-2.56,465.3451,433.6178,428.8885
Malaysia,-1.37,376.3904,385.4032,378.1611
Malaysia,-1.86,338.6898,296.7014,355.4084
Malaysia,-1.38,382.6219,392.552,413.7822
Malaysia,-1.42,347.336,300.3326,308.411
Malaysia,-1.3,443.3011,478.1816,475.3264
Malaysia,-0.06,404.4322,369.517,386.5535
Malaysia,-0.03,398.2785,331.6284,344.7781
Malaysia,-2.39,389.0092,305.3624,368.9295
Malaysia,-0.79,265.3139,288.4179,226.4454
Malaysia,-0.01,452.8042,390.9634,400.0746
Malaysia,0.95,366.3421,380.9057,336.6654
Malaysia,-1.23,312.5954,330.3831,338.5304
Malaysia,-1.32,393.6828,311.3735,383.8493
Malaysia,-1.28,302.625,384.8472,381.1451
Malaysia,-1.26,440.0296,502.0874,481.8538
Malaysia,-1.64,300.9893,288.3385,284.0731
Malaysia,-1.46,409.651,431.3938,422.1746
Malaysia,-0.78,421.7246,287.6394,360.8169
Malaysia,-0.38,440.8085,471.1093,404.4573
Malaysia,0.25,324.5132,188.3586,318.7617
Malaysia,0.74,559.5965,460.8596,496.9601
Malaysia,-1.18,293.3557,333.5107,335.5464
Malaysia,-0.42,519.637,480.1644,509.8284
Malaysia,0.94,507.3298,432.2675,471.3167
Malaysia,-2.44,410.0405,430.52,428.6087
Malaysia,-0.56,468.5387,419.0025,380.2126
Malaysia,-1.33,364.6284,354.682,330.7907
Malaysia,-1.63,434.577,426.5363,444.5543
Malaysia,-0.71,402.1732,360.0551,441.4771
Malaysia,-0.63,351.4644,298.2251,348.2283
Malaysia,1.86,582.4973,513.2266,587.5979
Malaysia,-0.67,335.3404,446.0091,424.0395
Malaysia,-2.12,269.8317,146.4971,199.4965
Malaysia,-1.89,367.2768,349.1032,399.7949
Malaysia,0.49,288.1368,242.8909,301.8836
Malaysia,-1.52,462.9304,498.2302,480.9213
Malaysia,-1.24,380.363,333.217,386.74
Malaysia,-2.45,568.3206,480.641,510.8542
Malaysia,0,636.5555,558.1355,570.2536
Malaysia,0.01,496.892,372.806,466.934
Malaysia,-1.4,389.165,281.3843,398.9556
Malaysia,0.69,496.5026,441.6931,421.1488
Malaysia,-0.95,437.8486,449.9806,428.702
Malaysia,-1.25,380.2851,452.0458,431.2197
Malaysia,-0.47,389.0092,302.0744,358.9519
Malaysia,-1,388.9313,382.226,372.1
Malaysia,-0.38,464.8777,345.6877,385.248
Netherlands,-0.04,374.4431,363.2629,361.5628
Netherlands,-0.14,604.3854,557.2534,562.0477
Netherlands,-0.2,470.7976,416.8328,447.2585
Netherlands,0.19,423.9056,435.3577,447.072
Netherlands,-0.77,619.7305,619.6453,520.179
Netherlands,0.74,609.5264,637.4378,614.2671
Netherlands,-1.25,432.4739,431.348,521.671
Netherlands,-1.28,384.5692,327.1753,304.6811
Netherlands,0.81,404.0427,295.0975,307.4786
Netherlands,-0.02,388.4639,369.517,271.1115
Netherlands,-0.51,480.2228,462.1427,461.3391
Netherlands,0.89,598.6213,571.5101,587.2249
Netherlands,-0.6,499.4625,478.2581,484.3715
Netherlands,0.94,596.9076,557.5742,590.9549
Netherlands,-0.52,485.5974,455.0642,473.6479
Netherlands,-0.9,619.1852,596.6103,580.6975
Netherlands,0.01,488.0122,441.2921,466.934
Netherlands,-0.79,412.5331,319.396,329.9515
Netherlands,0.32,606.2549,497.1877,594.4051
Netherlands,-0.07,357.9296,432.4707,398.8624
Netherlands,-0.92,380.7525,425.913,396.4379
Netherlands,-0.53,578.2131,560.9457,573.8903
Netherlands,0.74,649.9533,683.1106,653.3383
Netherlands,-0.77,448.2084,456.93,404.364
Netherlands,0.9,492.4521,553.0026,489.1272
Netherlands,0.93,553.9882,520.4359,495.8411
Netherlands,0.99,590.6761,589.652,616.132
Netherlands,0.46,737.8953,687.2487,741.3652
Netherlands,0.27,515.976,524.1692,461.5256
Netherlands,0.61,376.4683,386.1975,444.2745
